epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss_bbox,train/loss_bbox_aux_0,train/loss_bbox_aux_1,train/loss_bbox_aux_2,train/loss_bbox_aux_3,train/loss_bbox_aux_4,train/loss_ce,train/loss_ce_aux_0,train/loss_ce_aux_1,train/loss_ce_aux_2,train/loss_ce_aux_3,train/loss_ce_aux_4,train/loss_giou,train/loss_giou_aux_0,train/loss_giou_aux_1,train/loss_giou_aux_2,train/loss_giou_aux_3,train/loss_giou_aux_4,train/loss_total,val/loss_bbox,val/loss_bbox_aux_0,val/loss_bbox_aux_1,val/loss_bbox_aux_2,val/loss_bbox_aux_3,val/loss_bbox_aux_4,val/loss_ce,val/loss_ce_aux_0,val/loss_ce_aux_1,val/loss_ce_aux_2,val/loss_ce_aux_3,val/loss_ce_aux_4,val/loss_giou,val/loss_giou_aux_0,val/loss_giou_aux_1,val/loss_giou_aux_2,val/loss_giou_aux_3,val/loss_giou_aux_4,val/loss_total
,9.66236114702178e-06,9.66236114702178e-05,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,499,1.343642234802246,1.0379459857940674,1.1137449741363525,1.151166558265686,1.2069414854049683,1.2677762508392334,1.679692268371582,1.6739006042480469,1.6916253566741943,1.6986732482910156,1.6800473928451538,1.6671260595321655,2.337479829788208,2.0899298191070557,2.165504217147827,2.1866495609283447,2.2318928241729736,2.2649214267730713,30.48866081237793,,,,,,,,,,,,,,,,,,,
,9.66236114702178e-06,9.66236114702178e-05,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,509,0.8332611322402954,0.9395937919616699,0.9003633856773376,0.8904720544815063,0.880444347858429,0.8823331594467163,1.8630682229995728,1.8148070573806763,1.8793067932128906,1.8607195615768433,1.8147693872451782,1.8466565608978271,1.9229191541671753,1.9878820180892944,1.9530680179595947,1.9422106742858887,1.9347659349441528,1.9318658113479614,28.078508377075195,,,,,,,,,,,,,,,,,,,
,9.66236114702178e-06,9.66236114702178e-05,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,519,0.7143189907073975,0.7736199498176575,0.7459707260131836,0.7441045045852661,0.7371842861175537,0.7481967806816101,1.5045900344848633,1.4828360080718994,1.5082783699035645,1.502261996269226,1.4964853525161743,1.4999715089797974,2.0945703983306885,2.052022933959961,2.0251197814941406,2.0424742698669434,2.0485165119171143,2.072730302810669,25.79325294494629,,,,,,,,,,,,,,,,,,,
5,,,521,,,,,,,,,,,,,,,,,,,,0.7291859984397888,0.7319764494895935,0.7244402766227722,0.7247427701950073,0.7215806841850281,0.7218815088272095,1.5809001922607422,1.5716646909713745,1.5909241437911987,1.5827627182006836,1.5765526294708252,1.5824384689331055,2.00850772857666,1.9706742763519287,1.9845203161239624,1.9859716892242432,1.9941208362579346,1.9974509477615356,25.780296325683594
,9.251085678648072e-06,9.251085678648073e-05,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,529,0.7208943367004395,0.7090044021606445,0.6784963011741638,0.6907185912132263,0.6992227435112,0.7269144058227539,1.4060068130493164,1.4031418561935425,1.4098960161209106,1.405653476715088,1.4089863300323486,1.4000359773635864,1.915979266166687,1.9088457822799683,1.890250563621521,1.8980401754379272,1.9076085090637207,1.919277548789978,24.09897232055664,,,,,,,,,,,,,,,,,,,
,9.251085678648072e-06,9.251085678648073e-05,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,539,0.545807421207428,0.5438332557678223,0.5512241125106812,0.5603427290916443,0.5463352799415588,0.550141453742981,1.4613085985183716,1.457067847251892,1.4684594869613647,1.4691646099090576,1.471408486366272,1.4585784673690796,1.8077019453048706,1.785811424255371,1.802126407623291,1.8068485260009766,1.783860683441162,1.8010826110839844,22.871103286743164,,,,,,,,,,,,,,,,,,,
,9.251085678648072e-06,9.251085678648073e-05,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,549,0.8828460574150085,0.9280508160591125,0.9288937449455261,0.9158471822738647,0.898989200592041,0.8822601437568665,1.8813388347625732,1.8521475791931152,1.880617618560791,1.884466290473938,1.8540781736373901,1.8666534423828125,1.7144336700439453,1.7781153917312622,1.7848045825958252,1.7672085762023926,1.744510531425476,1.7221254110336304,27.167387008666992,,,,,,,,,,,,,,,,,,,
,9.251085678648072e-06,9.251085678648073e-05,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,559,0.5725604295730591,0.558095395565033,0.5646679401397705,0.5652623772621155,0.5677261352539062,0.5708531737327576,1.5809277296066284,1.577904224395752,1.577199101448059,1.5793309211730957,1.5821233987808228,1.5749174356460571,1.6165887117385864,1.5727850198745728,1.6027532815933228,1.5997319221496582,1.6060004234313965,1.6049858331680298,22.47441291809082,,,,,,,,,,,,,,,,,,,
,9.251085678648072e-06,9.251085678648073e-05,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,569,0.7392923831939697,0.6973309516906738,0.7014467716217041,0.7019367814064026,0.7062264680862427,0.7138482332229614,1.4649548530578613,1.4655882120132446,1.4689388275146484,1.4619637727737427,1.4672116041183472,1.46214759349823,1.960219144821167,1.8723782300949097,1.9005552530288696,1.9053047895431519,1.9237709045410156,1.9354510307312012,24.54856300354004,,,,,,,,,,,,,,,,,,,
,9.251085678648072e-06,9.251085678648073e-05,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,579,0.9967463612556458,0.9710049629211426,0.9611808657646179,0.9700237512588501,0.9730005264282227,0.9903925061225891,1.4555541276931763,1.4444626569747925,1.44527006149292,1.4455503225326538,1.4547735452651978,1.456766128540039,2.1112489700317383,2.136808395385742,2.134812593460083,2.128558397293091,2.1158883571624756,2.1111154556274414,27.303157806396484,,,,,,,,,,,,,,,,,,,
,9.251085678648072e-06,9.251085678648073e-05,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,589,0.5731459856033325,0.6140132546424866,0.5819872617721558,0.583945095539093,0.57834392786026,0.572182297706604,1.4521503448486328,1.4354259967803955,1.4428832530975342,1.4323550462722778,1.4395902156829834,1.4414218664169312,1.8177341222763062,1.8921445608139038,1.9003430604934692,1.8900249004364014,1.8497675657272339,1.8379132747650146,23.335372924804688,,,,,,,,,,,,,,,,,,,
,9.251085678648072e-06,9.251085678648073e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,599,1.165069818496704,1.2083251476287842,1.171521544456482,1.1714248657226562,1.164923906326294,1.1648476123809814,1.392844557762146,1.395232915878296,1.3980642557144165,1.4043333530426025,1.3840327262878418,1.4147133827209473,2.4709928035736084,2.4709579944610596,2.4841837882995605,2.4716458320617676,2.4671316146850586,2.472503900527954,30.272748947143555,,,,,,,,,,,,,,,,,,,
6,,,608,,,,,,,,,,,,,,,,,,,,0.8996294140815735,0.8722051978111267,0.8767037987709045,0.8815031051635742,0.8917626738548279,0.8943650126457214,1.546208143234253,1.5407346487045288,1.552140712738037,1.5455795526504517,1.5390942096710205,1.546717643737793,2.0834739208221436,2.0315401554107666,2.052610158920288,2.0576655864715576,2.0686357021331787,2.0768327713012695,26.95740509033203
,8.695044586103297e-06,8.695044586103298e-05,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,609,1.0297014713287354,0.9882295727729797,1.0022894144058228,1.0085927248001099,1.0152508020401,1.0288463830947876,1.789205551147461,1.7706029415130615,1.8064861297607422,1.804701566696167,1.7785084247589111,1.783108115196228,2.144758939743042,2.0899903774261475,2.117919921875,2.1096031665802,2.1333835124969482,2.134103536605835,29.5352840423584,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,619,0.9361276626586914,0.7873443365097046,0.816543698310852,0.848316490650177,0.8832789659500122,0.9125829935073853,1.6920523643493652,1.6891911029815674,1.7141019105911255,1.6880221366882324,1.699941873550415,1.703279733657837,1.9541099071502686,1.789352297782898,1.8224972486495972,1.8603081703186035,1.9047348499298096,1.9322701692581177,26.63405418395996,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,629,0.8510264754295349,0.7724249958992004,0.7679939270019531,0.7917045950889587,0.8074589967727661,0.8269344568252563,1.5572270154953003,1.5364553928375244,1.5405442714691162,1.5471012592315674,1.5663021802902222,1.5637657642364502,1.936145544052124,1.8947155475616455,1.8904016017913818,1.8894867897033691,1.9019941091537476,1.9175440073013306,25.559226989746094,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,639,1.0600292682647705,0.946774423122406,0.9393560290336609,0.9704484939575195,1.008049726486206,1.0260876417160034,1.5789401531219482,1.5758112668991089,1.597853183746338,1.5982208251953125,1.5903903245925903,1.5954855680465698,2.2344114780426025,2.1188533306121826,2.114820718765259,2.177168130874634,2.211042642593384,2.2313032150268555,28.57504653930664,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,649,0.7117646932601929,0.7771141529083252,0.743435263633728,0.7046986222267151,0.7150843143463135,0.7126358151435852,1.5318267345428467,1.5470746755599976,1.5761158466339111,1.544819712638855,1.536786437034607,1.527623176574707,1.9341270923614502,1.9105912446975708,1.9106943607330322,1.9007114171981812,1.9255174398422241,1.9315996170043945,25.14221954345703,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,659,0.903489351272583,0.80476975440979,0.7589161992073059,0.7934994697570801,0.8102834820747375,0.8445625901222229,1.481262445449829,1.4926331043243408,1.5006874799728394,1.4863389730453491,1.4802738428115845,1.473252296447754,2.061875343322754,1.8889672756195068,1.866237759590149,1.9264569282531738,1.9499711990356445,1.9984266757965088,25.521902084350586,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,669,1.4372719526290894,1.5454559326171875,1.4389667510986328,1.3647079467773438,1.385825276374817,1.4211255311965942,1.4711617231369019,1.4581891298294067,1.4860548973083496,1.4657262563705444,1.4691879749298096,1.4596022367477417,2.488497018814087,2.5228431224823,2.4709019660949707,2.441216230392456,2.4573850631713867,2.480654716491699,32.264774322509766,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,679,0.9339402914047241,0.7346647381782532,0.7988616824150085,0.851026177406311,0.8833675384521484,0.8908389806747437,1.5513592958450317,1.549277424812317,1.5695432424545288,1.5520172119140625,1.5648912191390991,1.5612093210220337,2.121154308319092,1.873744249343872,1.9422001838684082,1.9993789196014404,2.0520553588867188,2.0625946521759033,26.492124557495117,,,,,,,,,,,,,,,,,,,
,8.695044586103297e-06,8.695044586103298e-05,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,689,0.628409743309021,0.6339424848556519,0.6538431644439697,0.664993166923523,0.6516110897064209,0.6358315944671631,1.5978671312332153,1.582602858543396,1.5906721353530884,1.5978530645370483,1.5796252489089966,1.5910707712173462,1.5886085033416748,1.5981528759002686,1.6109137535095215,1.6361751556396484,1.596423864364624,1.5872716903686523,23.025867462158203,,,,,,,,,,,,,,,,,,,
7,,,695,,,,,,,,,,,,,,,,,,,,0.7303282022476196,0.6993749737739563,0.7055429220199585,0.6994419097900391,0.707377552986145,0.7290999889373779,1.5208735466003418,1.5194121599197388,1.5240980386734009,1.52399480342865,1.5187721252441406,1.5206629037857056,1.7131434679031372,1.7180227041244507,1.7189383506774902,1.7233072519302368,1.7193416357040405,1.7205113172531128,23.712249755859375
,8.013173181896284e-06,8.013173181896285e-05,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,699,0.6078524589538574,0.5696911811828613,0.5679948329925537,0.5577372908592224,0.5856562852859497,0.5941869020462036,1.4727672338485718,1.4814280271530151,1.4897892475128174,1.4794009923934937,1.4779497385025024,1.479731559753418,1.6101620197296143,1.585462212562561,1.5822681188583374,1.5886214971542358,1.5864698886871338,1.588563084602356,21.905731201171875,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,709,0.6019635796546936,0.6112115383148193,0.5960359573364258,0.5847643613815308,0.5871455073356628,0.5974024534225464,1.4755547046661377,1.466105341911316,1.4776129722595215,1.4719939231872559,1.4693753719329834,1.46747887134552,1.8557883501052856,1.7851498126983643,1.7937133312225342,1.807633399963379,1.8167086839675903,1.8146724700927734,23.280311584472656,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,719,0.664080023765564,0.6258448958396912,0.6320851445198059,0.6493842005729675,0.6570857167243958,0.65157151222229,1.6266329288482666,1.6047333478927612,1.6312618255615234,1.6276501417160034,1.6207301616668701,1.6038670539855957,1.5946321487426758,1.5355342626571655,1.5435947179794312,1.5622729063034058,1.573818564414978,1.576182246208191,22.980958938598633,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,729,0.6635202169418335,0.6106920838356018,0.6383925080299377,0.6451483964920044,0.6509830951690674,0.6501473188400269,1.64267897605896,1.6531316041946411,1.6559107303619385,1.6496336460113525,1.6337306499481201,1.6378440856933594,1.9299213886260986,1.8156228065490723,1.8706228733062744,1.8930315971374512,1.9031157493591309,1.9036883115768433,25.047815322875977,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,739,0.5902998447418213,0.6216094493865967,0.5990197658538818,0.5880058407783508,0.5871438384056091,0.5935471057891846,1.5994893312454224,1.6058857440948486,1.6159993410110474,1.6168478727340698,1.6020950078964233,1.6073293685913086,1.7603507041931152,1.8248144388198853,1.8187499046325684,1.7922104597091675,1.7974090576171875,1.8047034740447998,24.025508880615234,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,749,1.0222876071929932,0.8632686734199524,0.9146619439125061,0.955224335193634,0.9762147665023804,0.98404860496521,1.6565227508544922,1.6389864683151245,1.666587471961975,1.6558786630630493,1.6522674560546875,1.6495931148529053,2.1009955406188965,1.9557616710662842,2.041872262954712,2.085576057434082,2.074904203414917,2.0649118423461914,27.959564208984375,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,759,0.6980988383293152,0.6759054660797119,0.6801679730415344,0.6746103763580322,0.679885983467102,0.6976368427276611,1.4190372228622437,1.4199318885803223,1.435567021369934,1.4202123880386353,1.4212909936904907,1.4151873588562012,1.7910041809082031,1.7280100584030151,1.7434487342834473,1.7597695589065552,1.7610949277877808,1.7735888957977295,23.194448471069336,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,769,0.7832337617874146,0.7495545744895935,0.7630717158317566,0.7637438774108887,0.7665872573852539,0.7734634876251221,1.5073161125183105,1.5013062953948975,1.5289708375930786,1.504683256149292,1.5014352798461914,1.4991698265075684,1.8213260173797607,1.828784465789795,1.8370689153671265,1.8386467695236206,1.8279565572738647,1.8095077276229858,24.60582733154297,,,,,,,,,,,,,,,,,,,
,8.013173181896284e-06,8.013173181896285e-05,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,779,0.4446764290332794,0.4632456302642822,0.469906747341156,0.45738694071769714,0.4494130313396454,0.44714415073394775,1.4105324745178223,1.4004249572753906,1.4152352809906006,1.409620761871338,1.3941575288772583,1.3953986167907715,1.672874093055725,1.6478074789047241,1.6681302785873413,1.6611100435256958,1.6740615367889404,1.6674370765686035,21.148561477661133,,,,,,,,,,,,,,,,,,,
8,,,782,,,,,,,,,,,,,,,,,,,,0.6156302094459534,0.6085694432258606,0.6198464632034302,0.6234008073806763,0.6182510256767273,0.6061217784881592,1.5064305067062378,1.5065619945526123,1.512394666671753,1.5144321918487549,1.508152961730957,1.505467176437378,1.7854701280593872,1.7426155805587769,1.7588995695114136,1.7791599035263062,1.781117558479309,1.765722393989563,23.358240127563477
,7.228691778882693e-06,7.228691778882694e-05,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,789,0.5910670161247253,0.5375105738639832,0.5501239895820618,0.5685127377510071,0.5821253061294556,0.5793439149856567,1.5882643461227417,1.5744357109069824,1.5978026390075684,1.5869264602661133,1.571269154548645,1.5849449634552002,1.629954218864441,1.5668487548828125,1.5869920253753662,1.595776915550232,1.6088224649429321,1.6308221817016602,22.531543731689453,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,799,0.5983591079711914,0.561354398727417,0.57234787940979,0.5784648656845093,0.5750870108604431,0.5840564966201782,1.5624109506607056,1.5615930557250977,1.5663806200027466,1.5730563402175903,1.5711275339126587,1.5691994428634644,1.4702152013778687,1.5505573749542236,1.5460225343704224,1.5296359062194824,1.4786677360534668,1.4709292650222778,21.919464111328125,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,809,0.8401566743850708,0.8243066668510437,0.839860737323761,0.8556532859802246,0.8463698029518127,0.8394806981086731,1.3785972595214844,1.3724515438079834,1.3746241331100464,1.3751740455627441,1.3709397315979004,1.3797285556793213,2.1092562675476074,2.0400099754333496,2.0596961975097656,2.098679304122925,2.090014696121216,2.082719326019287,25.777719497680664,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,819,0.5398942232131958,0.6077046394348145,0.5868253707885742,0.5605416297912598,0.5477149486541748,0.5306674838066101,1.4739798307418823,1.4724897146224976,1.4692432880401611,1.4771175384521484,1.4748940467834473,1.4724375009536743,1.9950783252716064,1.995933175086975,1.9895681142807007,1.981337547302246,1.9843882322311401,1.9843915700912476,24.14420509338379,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,829,0.6012891530990601,0.5873879790306091,0.5888873338699341,0.5867030620574951,0.5889875292778015,0.6063970327377319,1.4845198392868042,1.4814621210098267,1.4932355880737305,1.5006600618362427,1.4955897331237793,1.4888279438018799,1.7186353206634521,1.6906477212905884,1.699901819229126,1.7114503383636475,1.716741681098938,1.720181941986084,22.761507034301758,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,839,0.6050994396209717,0.6024512648582458,0.6041463613510132,0.6049821376800537,0.5986419916152954,0.5943180918693542,1.5316420793533325,1.5324267148971558,1.546621561050415,1.5380219221115112,1.52739417552948,1.530357837677002,1.8169665336608887,1.786586046218872,1.8041532039642334,1.8303959369659424,1.8181214332580566,1.8098833560943604,23.682209014892578,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,849,0.4968360662460327,0.47486022114753723,0.4732840061187744,0.4732806980609894,0.4834953248500824,0.49602341651916504,1.4378184080123901,1.438181757926941,1.4353264570236206,1.4286296367645264,1.437195062637329,1.4319732189178467,1.487857460975647,1.4972540140151978,1.477810025215149,1.476814866065979,1.4826257228851318,1.4945132732391357,20.423778533935547,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,859,0.5297284722328186,0.5210829973220825,0.5291443467140198,0.5306090116500854,0.5376096367835999,0.537660539150238,1.5330311059951782,1.5556539297103882,1.546072244644165,1.5411791801452637,1.536341905593872,1.542474389076233,1.531821846961975,1.5455812215805054,1.537615418434143,1.5345357656478882,1.5391952991485596,1.5293738842010498,21.658710479736328,,,,,,,,,,,,,,,,,,,
,7.228691778882693e-06,7.228691778882694e-05,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,869,0.6402334570884705,0.6382716298103333,0.6557398438453674,0.6576026082038879,0.6515936851501465,0.6600844264030457,1.3127514123916626,1.330148458480835,1.3270580768585205,1.3235782384872437,1.3212555646896362,1.3134825229644775,1.9731510877609253,1.9157963991165161,1.9475637674331665,1.9785865545272827,1.9661059379577637,1.9844741821289062,23.597476959228516,,,,,,,,,,,,,,,,,,,
9,,,869,,,,,,,,,,,,,,,,,,,,0.6350669860839844,0.6427361965179443,0.6405360698699951,0.6367467641830444,0.6401740908622742,0.6475713849067688,1.4917211532592773,1.492448091506958,1.4949909448623657,1.4937680959701538,1.4895901679992676,1.489378809928894,1.787296175956726,1.765739917755127,1.7688281536102295,1.7762497663497925,1.7899023294448853,1.7960622310638428,23.478809356689453
,6.368314950360417e-06,6.368314950360418e-05,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,879,0.621893048286438,0.621999979019165,0.618219256401062,0.623062789440155,0.6271165609359741,0.6333422064781189,1.575149655342102,1.5563852787017822,1.5646278858184814,1.5580064058303833,1.5673826932907104,1.5504767894744873,1.5034923553466797,1.5105392932891846,1.507108449935913,1.5152496099472046,1.5208739042282104,1.528863549232483,22.20379066467285,,,,,,,,,,,,,,,,,,,
,6.368314950360417e-06,6.368314950360418e-05,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,889,0.6435796618461609,0.615002453327179,0.6207398176193237,0.6210287809371948,0.6285265684127808,0.6369140148162842,1.3666560649871826,1.3778629302978516,1.3757085800170898,1.3684163093566895,1.367378830909729,1.3657623529434204,1.7974567413330078,1.7679916620254517,1.7671297788619995,1.7788259983062744,1.7905434370040894,1.7978196144104004,22.687341690063477,,,,,,,,,,,,,,,,,,,
,6.368314950360417e-06,6.368314950360418e-05,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,899,1.0239903926849365,1.0129331350326538,1.0143120288848877,1.010057806968689,1.014888048171997,1.029012680053711,1.41391921043396,1.4254369735717773,1.4273641109466553,1.4189037084579468,1.419295072555542,1.4155473709106445,2.090270757675171,2.100639581680298,2.0936222076416016,2.0894041061401367,2.092040777206421,2.0859313011169434,27.177570343017578,,,,,,,,,,,,,,,,,,,
,6.368314950360417e-06,6.368314950360418e-05,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,909,0.43076205253601074,0.440265953540802,0.44342610239982605,0.4368715286254883,0.4294815957546234,0.4323345124721527,1.3838986158370972,1.3926769495010376,1.3879342079162598,1.3859282732009888,1.381726622581482,1.3876230716705322,1.5858285427093506,1.5643298625946045,1.582754135131836,1.5891976356506348,1.5903525352478027,1.579836130142212,20.42522621154785,,,,,,,,,,,,,,,,,,,
,6.368314950360417e-06,6.368314950360418e-05,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,919,0.41132643818855286,0.41675224900245667,0.4149788022041321,0.40861934423446655,0.40871983766555786,0.41482800245285034,1.3772318363189697,1.385369896888733,1.388453483581543,1.38331937789917,1.3714087009429932,1.3783352375030518,1.5574489831924438,1.5321613550186157,1.5337005853652954,1.5242588520050049,1.5456129312515259,1.552018404006958,20.004545211791992,,,,,,,,,,,,,,,,,,,
,6.368314950360417e-06,6.368314950360418e-05,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,929,0.9589952230453491,0.9744706749916077,0.9671502113342285,0.9616870880126953,0.9546579122543335,0.9776166081428528,1.441473364830017,1.4524105787277222,1.4672625064849854,1.4504057168960571,1.4524027109146118,1.4582816362380981,2.115206480026245,2.117239475250244,2.1184241771698,2.1164121627807617,2.1227645874023438,2.125967502593994,27.23282814025879,,,,,,,,,,,,,,,,,,,
,6.368314950360417e-06,6.368314950360418e-05,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,939,0.5240703225135803,0.536084771156311,0.5302675366401672,0.5261322259902954,0.5263179540634155,0.5260194540023804,1.5218982696533203,1.5195353031158447,1.527539610862732,1.5219013690948486,1.5207864046096802,1.5197381973266602,1.4542304277420044,1.4513232707977295,1.4512934684753418,1.4565153121948242,1.4554998874664307,1.4473966360092163,21.016550064086914,,,,,,,,,,,,,,,,,,,
,6.368314950360417e-06,6.368314950360418e-05,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,949,1.1341052055358887,1.176191806793213,1.1647595167160034,1.1621172428131104,1.1629397869110107,1.1607344150543213,1.3170186281204224,1.3132271766662598,1.3246463537216187,1.3176589012145996,1.3157438039779663,1.317253589630127,2.2440929412841797,2.2183327674865723,2.2259302139282227,2.2369446754455566,2.2483677864074707,2.2255072593688965,28.26556968688965,,,,,,,,,,,,,,,,,,,
10,,,956,,,,,,,,,,,,,,,,,,,,0.695284903049469,0.7094201445579529,0.7096301913261414,0.7086379528045654,0.6991228461265564,0.687735915184021,1.485695719718933,1.4854015111923218,1.4867924451828003,1.4857399463653564,1.483810305595398,1.4830423593521118,1.901808500289917,1.8837199211120605,1.891941785812378,1.9006184339523315,1.9013631343841553,1.8927174806594849,24.492483139038086
,5.461341797316511e-06,5.4613417973165126e-05,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,959,0.6038990020751953,0.5834135413169861,0.5908848643302917,0.599304735660553,0.5986289978027344,0.5930712223052979,1.5795873403549194,1.5742861032485962,1.5888248682022095,1.592505931854248,1.5709807872772217,1.585676908493042,1.7430719137191772,1.7087690830230713,1.7184022665023804,1.7374950647354126,1.734100103378296,1.7319984436035156,23.43490219116211,,,,,,,,,,,,,,,,,,,
,5.461341797316511e-06,5.4613417973165126e-05,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,969,0.7203426361083984,0.7060152888298035,0.7020271420478821,0.6973668932914734,0.7064439058303833,0.7285386323928833,1.3926634788513184,1.3971977233886719,1.3967421054840088,1.3922423124313354,1.3926748037338257,1.3894578218460083,1.8827855587005615,1.8995200395584106,1.885505199432373,1.8796452283859253,1.8880584239959717,1.8919326066970825,23.949159622192383,,,,,,,,,,,,,,,,,,,
,5.461341797316511e-06,5.4613417973165126e-05,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
